Real,Baseline_Dummy,Baseline_Taxa_Media,Regressao_Linear,Random_Forest
0,0.4524647887323944,0.7643268387539558,0.5411406689170379,1.39
0,0.4524647887323944,1.1170930720250123,0.9062328003433273,0.86
0,0.4524647887323944,0.8231212109657986,0.5406484002448264,0.45
0,0.4524647887323944,0.4115606054828993,0.22469903303250185,0.59
1,0.4524647887323944,0.8231212109657986,0.7165143632664313,0.52
2,0.4524647887323944,3.8216341937697793,-0.3361732500302959,1.07
0,0.4524647887323944,0.7643268387539558,0.7159308015868158,2.05
0,0.4524647887323944,0.1469859305296069,0.15785305035433708,0.0
0,0.4524647887323944,0.35276623327105655,0.5235290814001656,0.11
0,0.4524647887323944,0.20578030274144965,0.21109560560608268,0.02
0,0.4524647887323944,0.1469859305296069,0.05424261492298582,0.16
0,0.4524647887323944,0.11758874442368551,0.06628700490491163,0.0
13,0.4524647887323944,19.490334388225875,8.981290241887775,24.12
1,0.4524647887323944,0.5291493499065848,0.3678384430314051,0.24
1,0.4524647887323944,0.2939718610592138,0.39326470359573545,0.78
4,0.4524647887323944,1.469859305296069,0.8221220030991667,0.26
0,0.4524647887323944,0.44095779158882065,-0.23463435783581987,0.03
1,0.4524647887323944,0.2939718610592138,0.6037151469886477,0.01
0,0.4524647887323944,1.4110649330842262,-0.214734501608368,0.46
0,0.4524647887323944,0.08819155831776414,0.007390244882049979,0.02
0,0.4524647887323944,0.49975216380066345,0.4284169494213046,0.31
0,0.4524647887323944,1.1464902581309337,-0.3973564613122014,0.22
0,0.4524647887323944,1.9990086552026538,2.2062572210074007,4.79
0,0.4524647887323944,0.7055324665421131,-0.3261167004710301,0.07
1,0.4524647887323944,1.8226255385671255,-0.29338948423126415,0.96
0,0.4524647887323944,0.4115606054828993,-0.001001034224261288,0.0
1,0.4524647887323944,0.7643268387539558,0.9387883687460767,0.75
2,0.4524647887323944,0.32336904716513515,0.7339826928381366,0.66
0,0.4524647887323944,0.3821634193769779,0.34170967980855,0.58
5,0.4524647887323944,2.1459945857322604,1.4432801083424658,2.28
0,0.4524647887323944,3.2924848438631944,3.2144265716351863,1.47
0,0.4524647887323944,0.11758874442368551,0.16057778971070066,0.02
5,0.4524647887323944,4.497769474205971,2.2957601535044043,2.28
0,0.4524647887323944,0.1469859305296069,0.16177644399585064,0.08
0,0.4524647887323944,4.821138521371106,2.9318106367780055,3.09
1,0.4524647887323944,0.3821634193769779,-0.07157359617112519,0.1
0,0.4524647887323944,0.32336904716513515,0.018573528545435425,0.04
0,0.4524647887323944,0.6467380943302703,1.586188445157882,0.74
1,0.4524647887323944,1.2640790025546194,1.5773946135367727,0.28
0,0.4524647887323944,0.1469859305296069,0.1655829117260929,0.08
1,0.4524647887323944,1.2640790025546194,0.23374868228879186,0.35
0,0.4524647887323944,0.20578030274144965,-0.17927406942200702,0.0
0,0.4524647887323944,0.7643268387539558,1.6101164295202164,1.33
0,0.4524647887323944,0.49975216380066345,1.086577501330904,1.58
0,0.4524647887323944,1.1464902581309337,-0.2493274308999272,0.66
0,0.4524647887323944,0.9113127692835628,1.1421114351791943,2.12
0,0.4524647887323944,0.85251839707172,0.7064023269453816,1.2
0,0.4524647887323944,0.1469859305296069,0.035373056535977915,0.0
0,0.4524647887323944,0.08819155831776414,0.004349304447247682,0.01
0,0.4524647887323944,0.11758874442368551,0.06680403911481703,0.0
0,0.4524647887323944,0.85251839707172,0.8257983306134293,1.49
5,0.4524647887323944,2.028405841308575,1.9102452647093027,0.62
0,0.4524647887323944,0.058794372211842756,0.00859044621341698,0.01
0,0.4524647887323944,0.5879437221184276,0.05047150186374097,0.6
0,0.4524647887323944,0.32336904716513515,0.764497122671957,1.13
0,0.4524647887323944,1.087695885919091,0.9768629659778125,1.17
6,0.4524647887323944,1.793228352461204,3.0355256256453726,1.88
0,0.4524647887323944,0.08819155831776414,0.14034797234918456,0.29
0,0.4524647887323944,0.9701071414954054,1.1018710440551953,0.69
5,0.4524647887323944,2.586952377321081,1.895924359140586,1.82
0,0.4524647887323944,0.47035497769474205,0.6748026719298725,0.36
0,0.4524647887323944,0.20578030274144965,-0.15296817503306104,0.0
0,0.4524647887323944,0.1469859305296069,0.6398102621760708,0.35
0,0.4524647887323944,0.08819155831776414,0.1891369970985794,0.13
0,0.4524647887323944,1.7638311663552826,3.5682776907206444,8.77
0,0.4524647887323944,0.20578030274144965,-0.17100030603538935,0.0
0,0.4524647887323944,0.11758874442368551,0.25569825979377275,0.23
3,0.4524647887323944,1.3816677469783047,1.11815449931312,1.03
0,0.4524647887323944,0.49975216380066345,1.5080621293873222,1.04
0,0.4524647887323944,0.3821634193769779,0.2590978127176363,0.58
0,0.4524647887323944,0.44095779158882065,0.787016724829364,0.27
1,0.4524647887323944,0.9407099553894841,1.6430874739984445,2.57
0,0.4524647887323944,0.5291493499065848,0.10794304828810479,0.21
0,0.4524647887323944,0.23517748884737102,0.5327775368156669,0.1
0,0.4524647887323944,0.85251839707172,0.7646384203579926,1.22
0,0.4524647887323944,0.2939718610592138,0.289165301179628,0.74
0,0.4524647887323944,0.058794372211842756,0.03717045984446132,0.0
0,0.4524647887323944,0.6761352804361916,-0.22653705597007884,0.06
0,0.4524647887323944,0.44095779158882065,0.6276931099550218,0.09
0,0.4524647887323944,0.1469859305296069,0.03613878538038598,0.0
0,0.4524647887323944,0.5879437221184276,0.42669109834749797,0.13
0,0.4524647887323944,0.11758874442368551,-0.028100999235610352,0.0
0,0.4524647887323944,0.2645746749532924,0.9708674324128523,0.8
0,0.4524647887323944,0.49975216380066345,-0.660250533786573,0.01
